schema,id,record_id,record_id_scheme,source_native_id,source_native_type,canonical_source_url,title,description,url,publisher,publisher_id,authority_tier,record_type,kind,source_family,source_families,source_native_ids,jurisdiction,jurisdiction_state,audience,access_model,access_state,authentication,licence,licence_state,rights_state,rights_ref,authority_role,derivation,lifecycle_state,evidence_refs,cadence,cadence_state,formats,topics,languages,language_state,curation,publisher_last_updated,observed_at,caveats,caveat_ids,source_urls
okf-hmlr-record.v2,hmlr-b965181098b4014a580f8280,hmlr-b965181098b4014a580f8280,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/hm-land-registrys-gpc-october-2017-return,transparency,https://www.gov.uk/government/publications/hm-land-registrys-gpc-october-2017-return,HM Land Registry's GPC: October 2017 return,Expenditure over £500 by HM Land Registry using the Government Procurement Card (GPC).,https://www.gov.uk/government/publications/hm-land-registrys-gpc-october-2017-return,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,transparency,corporate,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/hm-land-registrys-gpc-october-2017-return,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,transparency,,unknown,source-native,2017-12-15T10:37:31Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/hm-land-registrys-gpc-october-2017-return
okf-hmlr-record.v2,hmlr-bd0cc85d2cd981b87031f1c6,hmlr-bd0cc85d2cd981b87031f1c6,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/hm-land-registrys-gpc-september-2017-return,transparency,https://www.gov.uk/government/publications/hm-land-registrys-gpc-september-2017-return,HM Land Registry's GPC: September 2017 return,Expenditure over £500 by HM Land Registry using the Government Procurement Card (GPC).,https://www.gov.uk/government/publications/hm-land-registrys-gpc-september-2017-return,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,transparency,corporate,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/hm-land-registrys-gpc-september-2017-return,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,transparency,,unknown,source-native,2017-12-15T10:36:26Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/hm-land-registrys-gpc-september-2017-return
okf-hmlr-record.v2,hmlr-be50ff3200fed63ba0b32ce6,hmlr-be50ff3200fed63ba0b32ce6,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/guidance/hm-land-registry-agricultural-credits-fees,detailed_guide,https://www.gov.uk/guidance/hm-land-registry-agricultural-credits-fees,HM Land Registry: Agricultural Credits fees,Check how much it costs to submit Agricultural Credits applications using form AC1 to form AC8.,https://www.gov.uk/guidance/hm-land-registry-agricultural-credits-fees,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,detailed_guide,guidance,govuk-search,govuk-search,govuk:https://www.gov.uk/guidance/hm-land-registry-agricultural-credits-fees,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,detailed guide,,unknown,source-native,2024-12-09T00:01:01Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/guidance/hm-land-registry-agricultural-credits-fees
okf-hmlr-record.v2,hmlr-f4a1ab0f6b4a19f81ade2892,hmlr-f4a1ab0f6b4a19f81ade2892,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/hm-land-registry-business-appointment-rules-and-advice,transparency,https://www.gov.uk/government/publications/hm-land-registry-business-appointment-rules-and-advice,HM Land Registry: business appointment rules and advice,This page provides information about outside appointments or employment taken up by former employees of HM Land registry.,https://www.gov.uk/government/publications/hm-land-registry-business-appointment-rules-and-advice,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,transparency,corporate,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/hm-land-registry-business-appointment-rules-and-advice,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,transparency,,unknown,source-native,2026-05-08T13:56:00Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/hm-land-registry-business-appointment-rules-and-advice
okf-hmlr-record.v2,hmlr-d7471088c3fb88cab1d25393,hmlr-d7471088c3fb88cab1d25393,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/guidance/hm-land-registry-business-gateway,detailed_guide,https://www.gov.uk/guidance/hm-land-registry-business-gateway,HM Land Registry: Business Gateway,"Integrate your data directly with our systems by using Business Gateway. Direct integration saves time, reduces errors and allows you to use a single system.",https://www.gov.uk/guidance/hm-land-registry-business-gateway,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,detailed_guide,guidance,govuk-search,govuk-search,govuk:https://www.gov.uk/guidance/hm-land-registry-business-gateway,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,detailed guide,,unknown,source-native,2024-05-01T10:56:28Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-NO-RESTRICTED-AUTOMATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/guidance/hm-land-registry-business-gateway
okf-hmlr-record.v2,hmlr-22f50c8c47e90e33a6c17d0b,hmlr-22f50c8c47e90e33a6c17d0b,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/hm-land-registry-business-impact-target-bit-2015-to-2017,corporate_report,https://www.gov.uk/government/publications/hm-land-registry-business-impact-target-bit-2015-to-2017,HM Land Registry: Business Impact Target,The business impact target (BIT) is about reducing the regulatory burden on business.,https://www.gov.uk/government/publications/hm-land-registry-business-impact-target-bit-2015-to-2017,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,corporate_report,corporate,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/hm-land-registry-business-impact-target-bit-2015-to-2017,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,corporate report,,unknown,source-native,2022-12-19T13:45:42Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/hm-land-registry-business-impact-target-bit-2015-to-2017
okf-hmlr-record.v2,hmlr-306920273d20a07f341420de,hmlr-306920273d20a07f341420de,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/guidance/hm-land-registry-charge-validation-for-mortgage-lenders,detailed_guide,https://www.gov.uk/guidance/hm-land-registry-charge-validation-for-mortgage-lenders,HM Land Registry: charge validation for mortgage lenders,Get an audit of your secured lending to identify the risk of any unregistered security.,https://www.gov.uk/guidance/hm-land-registry-charge-validation-for-mortgage-lenders,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,detailed_guide,guidance,govuk-search,govuk-search,govuk:https://www.gov.uk/guidance/hm-land-registry-charge-validation-for-mortgage-lenders,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,detailed guide,,unknown,source-native,2016-06-09T07:48:00Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/guidance/hm-land-registry-charge-validation-for-mortgage-lenders
okf-hmlr-record.v2,hmlr-e1871858ad298ee757176fea,hmlr-e1871858ad298ee757176fea,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/collections/land-registry-chief-executives-and-chairs-expenses,document_collection,https://www.gov.uk/government/collections/land-registry-chief-executives-and-chairs-expenses,HM Land Registry: Chief Executive and Chief Land Registrar's and Chair's expenses,A quarterly breakdown of expenses claimed by HM Land Registry's Chief Executive and Chief Land Registrar and Chair.,https://www.gov.uk/government/collections/land-registry-chief-executives-and-chairs-expenses,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,document_collection,guidance,govuk-search,govuk-search,govuk:https://www.gov.uk/government/collections/land-registry-chief-executives-and-chairs-expenses,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,document collection,,unknown,source-native,2014-11-26T13:21:00Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/collections/land-registry-chief-executives-and-chairs-expenses
okf-hmlr-record.v2,hmlr-a667ae0e753923e7ad79150e,hmlr-a667ae0e753923e7ad79150e,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/hm-land-registry-commercial-services-terms-and-conditions,guidance,https://www.gov.uk/government/publications/hm-land-registry-commercial-services-terms-and-conditions,HM Land Registry: commercial services terms and conditions,Standard terms and conditions for HM Land Registry commercial products and services.,https://www.gov.uk/government/publications/hm-land-registry-commercial-services-terms-and-conditions,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,guidance,guidance,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/hm-land-registry-commercial-services-terms-and-conditions,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,guidance,,unknown,source-native,2022-06-06T10:00:00Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/hm-land-registry-commercial-services-terms-and-conditions
okf-hmlr-record.v2,hmlr-b568244d29793a66f3c1493d,hmlr-b568244d29793a66f3c1493d,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/government/publications/commonhold,guidance,https://www.gov.uk/government/publications/commonhold,HM Land Registry: commonhold (PG60),This guide gives advice on the procedure to give effect to the registration of freehold estates in commonhold land (practice guide 60).,https://www.gov.uk/government/publications/commonhold,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,guidance,guidance,govuk-search,govuk-search,govuk:https://www.gov.uk/government/publications/commonhold,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,guidance,,unknown,source-native,2018-07-10T05:00:02Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/government/publications/commonhold
okf-hmlr-record.v2,hmlr-db34c9c34157458f2279a1a3,hmlr-db34c9c34157458f2279a1a3,sha256(source_family NUL source_native_id)-24,govuk:https://www.gov.uk/guidance/hm-land-registry-data-sync-for-mortgage-lenders,detailed_guide,https://www.gov.uk/guidance/hm-land-registry-data-sync-for-mortgage-lenders,HM Land Registry: data sync for mortgage lenders,Use data synchronisation to identify incomplete or inaccurate mortgage records and enable electronic discharges of mortgages.,https://www.gov.uk/guidance/hm-land-registry-data-sync-for-mortgage-lenders,HM Land Registry,https://www.gov.uk/government/organisations/land-registry,A,detailed_guide,guidance,govuk-search,govuk-search,govuk:https://www.gov.uk/guidance/hm-land-registry-data-sync-for-mortgage-lenders,,unknown,,public-web,public,none for this publication metadata,,unknown,open-with-conditions,RIGHT-GOVUK,publisher-authoritative-source,normalized-frozen-source-metadata,unknown,EV-ACQUISITION-SNAPSHOT | EV-GOVUK-SEARCH,,unknown,HTML,detailed guide,,unknown,source-native,2016-06-09T07:49:00Z,2026-07-29T09:19:15Z,"Search metadata is a discovery record, not the full document or legal advice. | Publisher modification time is not dataset release, registration or legal currency.",CAV-BOUNDED-COVERAGE | CAV-DATE-SEPARATION | CAV-RIGHTS-AND-ACCESS | CAV-SOURCE-AUTHORITY,https://www.gov.uk/guidance/hm-land-registry-data-sync-for-mortgage-lenders
